Plik;Czas[s];Koszt;Sciezka
gr21.tsp;0.40475034713745117;2707;[0, 6, 7, 5, 15, 4, 8, 2, 1, 20, 14, 13, 12, 17, 9, 16, 18, 19, 10, 3, 11]
gr21.tsp;0.40376830101013184;2707;[0, 11, 3, 10, 19, 18, 16, 9, 17, 12, 13, 14, 20, 1, 2, 8, 4, 15, 5, 7, 6]
gr21.tsp;0.41277623176574707;2754;[0, 6, 7, 5, 15, 4, 8, 2, 1, 20, 14, 13, 12, 17, 9, 16, 18, 10, 19, 3, 11]
gr21.tsp;0.40175747871398926;2707;[0, 11, 3, 10, 19, 18, 16, 9, 17, 12, 13, 14, 20, 1, 2, 8, 4, 15, 5, 7, 6]
gr21.tsp;0.40278172492980957;2832;[0, 19, 10, 3, 11, 6, 7, 5, 15, 4, 8, 2, 1, 20, 14, 13, 12, 17, 9, 16, 18]
gr21.tsp;0.4067535400390625;2707;[0, 11, 3, 10, 19, 18, 16, 9, 17, 12, 13, 14, 20, 1, 2, 8, 4, 15, 5, 7, 6]
gr21.tsp;0.4037816524505615;2823;[0, 18, 16, 10, 19, 20, 9, 17, 12, 13, 14, 1, 2, 8, 4, 15, 5, 7, 6, 3, 11]
gr21.tsp;0.4007701873779297;2830;[0, 16, 18, 10, 19, 9, 17, 12, 13, 14, 20, 1, 2, 8, 4, 15, 5, 7, 6, 11, 3]
gr24.tsp
gr24.tsp;0.5966596603393555;1278;[0, 11, 3, 22, 8, 12, 13, 19, 1, 14, 18, 21, 17, 16, 9, 4, 23, 5, 6, 7, 20, 2, 10, 15]
gr24.tsp;0.5916743278503418;1278;[0, 11, 3, 22, 8, 12, 13, 19, 1, 14, 18, 21, 17, 16, 9, 4, 23, 5, 6, 7, 20, 2, 10, 15]
gr24.tsp;0.5916471481323242;1278;[0, 11, 3, 22, 8, 12, 13, 19, 1, 14, 18, 21, 17, 16, 9, 4, 23, 5, 6, 7, 20, 2, 10, 15]
gr24.tsp;0.5926783084869385;1278;[0, 11, 3, 22, 8, 12, 13, 19, 1, 14, 18, 17, 21, 16, 9, 4, 23, 5, 6, 7, 20, 2, 10, 15]
gr24.tsp;0.5926551818847656;1278;[0, 11, 3, 22, 8, 12, 13, 19, 1, 14, 18, 21, 17, 16, 9, 4, 23, 5, 6, 7, 20, 2, 10, 15]
